Provincia,Partido,Localidad,Link Indec,Otros,"0,256 Mbps","0,375 Mbps","0,5 Mbps","0,512 Mbps","0,625 Mbps","0,75 Mbps",1 Mbps,"1,25 Mbps","1,5 Mbps",2 Mbps,"2,2 Mbps","2,5 Mbps",3 Mbps,"3,3 Mbps","3,5 Mbps",4 Mbps,"4,5 Mbps",5 Mbps,6 Mbps,"6,4 Mbps",7 Mbps,"7,5 Mbps",8 Mbps,9 Mbps,10 Mbps,"10,2 Mbps",11 Mbps,12 Mbps,"12,3 Mbps",13 Mbps,14 Mbps,15 Mbps,16 Mbps,17 Mbps,18 Mbps,20 Mbps,"20,5 Mbps",21 Mbps,22 Mbps,23 Mbps,24 Mbps,25 Mbps,"25,1 Mbps","25,5 Mbps",26 Mbps,27 Mbps,30 Mbps,31 Mbps,32 Mbps,34 Mbps,35 Mbps,36 Mbps,38 Mbps,39 Mbps,40 Mbps,41 Mbps,45 Mbps,46 Mbps,48 Mbps,49 Mbps,50 Mbps,"50,1 Mbps","50,25 Mbps",51 Mbps,55 Mbps,58 Mbps,59 Mbps,60 Mbps,61 Mbps,62 Mbps,64 Mbps,65 Mbps,66 Mbps,70 Mbps,75 Mbps,78 Mbps,80 Mbps,83 Mbps
SANTA FE,Las Colonias,Nuevo Torino,82070160,72,,,,,,,,,,,,,,,,,,2,3,,,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Las Colonias,OTROS,Sin Datos,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Las Colonias,Pilar,82070170,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Las Colonias,Progreso,82070190,,,,,,,,,,,,,,,,,,,0,582,,1,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Las Colonias,Providencia,82070200,,,,,,,,,,,,,,,,,,,,104,,1,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Las Colonias,Sa Pereyra,82070210,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Las Colonias,San Agustín,82070220,,,,,,,,,,,,,,,,,,,5,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Las Colonias,San Carlos Centro,82070230,,,,,,,,18,,,,,,18,,,,,21,69,,,,,,87,,,,,,,208,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,397,,,,,,,,,,,,,,,,,
SANTA FE,Las Colonias,San Carlos Norte,82070240,,,,,,,,,,,,,,,,,,,131,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,
SANTA FE,Las Colonias,San Carlos Sud,82070250,,,,,,,,,,,,,,,,,,,1,,,,,,,8,,,,,,,30,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,
SANTA FE,Las Colonias,San Jerónimo del Sauce,82070260,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Las Colonias,San Jerónimo Norte,82070270,1,,,,,,,2,,,,,,1,,,,,261,36,,,,,,121,,,,,,,30,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Las Colonias,Santa Clara de Buena Vista,82070290,,,,,,,,,,,,,,,,,,,,,,,,,,601,,,,,,,,,,,51,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Las Colonias,Santo Domingo,82070300,,,,,,,,,,,,,,,,,,,,249,,1,,,,4,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Las Colonias,Sarmiento,82070310,130,,,,,,,,,,,,,,,,,,2,,,1,,,,55,,,,,,,135,,,,,,,,,,,,,,,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,OTROS,OTROS,Sin Datos,4.771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Rosario,Acebal,82084010,1,,,,,,,4,,,,,,5,,,,,1.259,31,,,,,,463,,,,,,,19,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,
SANTA FE,Rosario,Albarellos,82084020,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Rosario,Álvarez,82084030,1,,,,,,,1,,,,,,51,,,,,882,8,,,,,,538,,,,,,,5,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Rosario,Alvear,82084040,,,,,,,,24,,,152,,,567,,,57,,5,757,,,,,,375,,,,,,,115,,,,1,,,,,,,,,,,56,,,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,
SANTA FE,Rosario,Arbilla,82084050,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Rosario,Arminda,82084060,,,,,,,,,,,,,,,,,,,94,,,,,,,20,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Rosario,Arroyo Seco,82084070,,,,,,,,19,,,,,,172,,,2,,3,552,,,,2,,907,,,1,,,,137,,,,169,,,,,,,,,,,14,,,,,,,,,,,,,,261,,,,,,,,,,,,,,,,,
SANTA FE,Rosario,Carmen del Sauce,82084080,,,,,,,,,,,,,,,,,,,2,,,,,,,134,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,
SANTA FE,Rosario,Coronel Bogado,82084090,,,,,,,,,,,,,,378,,,,,,32,,,,,,174,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Rosario,Coronel Rodolfo S. Domínguez,82084100,,,,,,,,,,,,,,,,,,,74,,,,,,,150,,,,,,,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Rosario,Cuatro Esquinas,82084110,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,
SANTA FE,Rosario,El Caramelo,82084120,,,,,,,,,,,25,,,10,,,,,8,22,,,,,,338,,,,,,,,,,,122,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,
SANTA FE,Rosario,Fighiera,82084130,,,,,,,,1,,,,,,5,,,258,,,47,,,,,,248,,,,,,,34,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Rosario,Funes,82084140,,,,2,,,1,138,,,1.993,,,,,,,,1.912,123,,,,294,,70,,,972,,,,1,52,,,981,,,,,,,,,,,5,,,,,,,,,,,,,,420,,,,,,,,,,,,,,,,,
SANTA FE,Rosario,General Lagos,82084150,1,,,,,,,3,,,1,,,,,,508,,,23,,,,3,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Rosario,Granadero Baigorria,82084160,,,,,,,,13,,,35,,,12,,,,,,288,,,,,,1.084,,,,,,,,,,,81,,,,,,,,,,,176,,,,,,,,,,,,,,148,,,,,,,,,,,,,,,,76,
SANTA FE,Rosario,Ibarlucea,82084170,,,,,,,,4,,,1,,,8,,,5,,,,,9,,8,,547,,,,,,,,,,,354,,,,,,,,,,,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Rosario,Kilómetro 101,82084180,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Rosario,Monte Flores,82084200,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Rosario,Pérez,82084210,11,,,,,,,15,,,2,,,99,,,2,,3,625,,,,,,1.963,,,,,,,113,,,,68,,,,,,,,,,,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Rosario,Piñero (Est. Erasto),82084220,,,,,,,,,,,,,,12,,,,,111,,,,,,,90,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Rosario,Pueblo Esther,82084230,,,,1,,,,,,,,,,,,,,,,,,,,,,241,,,,,,,224,,,,2,,,,,,,,,,,159,,,,,,,,,,,,,,222,,,,,,,,,,,,,,,,,
SANTA FE,Rosario,Pueblo Muñoz (Est. Bernard),82084240,,,,,,,,,,,,,,15,,,,,102,,,,,,,42,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Rosario,Pueblo Uranga,82084250,,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,,,,,138,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,
SANTA FE,Rosario,Puerto Arroyo Seco,82084260,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Rosario,Rosario,82084270,37,,,8,1,,2,2.605,,,2.248,,,7.731,,80,4,,41,7.501,,,,70,,82.244,,,,,,,661,,,,11.339,,,,,,6,,,,,697,,,,,,2,,,,,,,,64.389,,,,,,,,,,,,,,,,,
SANTA FE,Rosario,Soldini,82084280,,,,,,,,3,,,,,,17,,,,,451,20,,,,,,407,,,,,,,10,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Rosario,Villa Amelia,82084290,,,,,,,,,,,61,,,21,,,1,,,52,,,,,,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Rosario,Villa del Plata,82084300,,,,,,,,,,,37,,,11,,,,,,31,,,,,,180,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,
SANTA FE,Rosario,Villa Gobernador Gálvez,82084310,1,,,,,,,138,,,936,,,3.462,,,353,,2,4.653,,,,,,2.247,,,1,,,,706,,,,1,,,,,,,,,,,346,,,,,,,,,,,,,,416,,,,,,,,,,,,,,,,,
SANTA FE,Rosario,Zavalla,82084320,115,,,,,,,3,,,,,,6,,,,,,86,,,,,,1.438,,,,,,,88,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Cristóbal,Aguará Grande,82091010,,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Cristóbal,Ambrosetti,82091020,,,,1,,,,,,,,,,50,,,,,,30,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Cristóbal,Arrufo,82091030,4,,,,,,,,,,,,,,,,,,142,,,,,9,,102,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Cristóbal,Balneario La Verde,82091040,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Cristóbal,Capivara,82091050,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Cristóbal,Ceres,82091060,,,,,,,,12,,,13,,,30,,,1.624,,,582,,,,,,1.222,,,,,,,78,,,,8,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Cristóbal,Colonia Ana,82091070,,,,,,,,,,,,,,3,,,,,,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Cristóbal,Colonia Bossi,82091080,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,
SANTA FE,San Cristóbal,Colonia Rosa,82091090,,,,,,,,,,,,,,7,,,,,,4,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Cristóbal,Curupaity,82091110,,,,,,,,,,,,,,7,,,,,,7,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Cristóbal,Hersilia,82091120,,,,,,,,,,,,,,3,,,,,162,2,,,,,,394,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Cristóbal,Huanqueros,82091130,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Cristóbal,La Cabral,82091140,,,,1,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Cristóbal,La Rubia,82091150,,,,,,,,,,,,,,8,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Cristóbal,Las Palmeras,82091170,,,,,,,,,,,,,,48,,,,,,26,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Cristóbal,Moisés Ville,82091180,,,,,,,,,,,,,,229,,,,,0,123,,,,,,198,,,,,,,5,,,,1,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Cristóbal,Monigotes,82091190,,,,,,,,,,,,,,7,,,,,,4,,,,,,44,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Cristóbal,Ñanducita,82091200,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Cristóbal,OTROS,Sin Datos,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Cristóbal,Palacios,82091210,,,,,,,,,,,,,,24,,,,,,13,,1,,,,28,,,,,,,4,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Cristóbal,San Cristóbal,82091220,548,,,1,,,,7,,,,,,720,,,,,,664,,,,,,742,,,,,,,53,,,,363,,,,,,,,,,,125,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,
SANTA FE,San Cristóbal,San Guillermo,82091230,,,,,,,,,,,,,,214,,,,,,522,,,,,,1.381,,,,,,,390,,,,21,,,,,,170,,,,,,,,,17,,,,,,,,,,15,,,,,,,,,,,,,,,,,
SANTA FE,San Cristóbal,Santurce,82091240,44,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Cristóbal,Soledad,82091250,,,,,,,,,,,,,,,,,,,,,,1,,,,168,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Cristóbal,Suardi,82091260,,,,,,,,,,,,,,,,,,,,,,,,,,1.560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Cristóbal,Villa Saralegui,82091270,3,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Javier,Alejandra,82098010,,,,1,,,,,,,,,,,,,,,,,,,,453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Javier,Cacique Ariacaiquín,82098020,,,,,,,,,,,,,,,,,,,,,,2,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Javier,Colonia Durán,82098030,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Javier,La Brava,82098040,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Javier,Romang,82098050,195,,,,,,,328,,,,,,386,,,,,221,,,23,,,,13,,,,,,,,,,,94,,,,,,,,,,,94,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,
SANTA FE,San Javier,San Javier,82098060,,,,,,,,,,,,,,,,,789,,215,,,71,,,22,10,,,,,4,,1,,,,3,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Jerónimo,Arocena,82105010,400,,,,,,,,,,,,,,,,,,,,,,,,,175,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Jerónimo,Barrancas,82105030,,,,,,,,2,,,,,,8,,,,,,53,,,,,,835,,,,,,,50,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Jerónimo,Barrio Caima,82105040,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Jerónimo,Bernardo de Irigoyen (Est. Irigoyen),82105060,,,,,,,,,,,,,,,,,,,,,,,,,,230,,,,,,,,,,,12,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Jerónimo,Centeno,82105080,,,,,,,,,,,,,,1,,,,,2,,,,,3,,846,,,,,,,40,,,,2,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Jerónimo,Coronda,82105090,1.098,,,,,,,11,,,,,,18,,,,,,112,,,,,,390,,,,,,,58,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,1.326,,,,,,,,,,,,,,,,,
SANTA FE,San Jerónimo,Desvío Arijón,82105100,51,,,,,,,1,,,,,,9,,,,,,42,,,,,,88,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Jerónimo,Díaz,82105110,,,,,,,,,,,,,,,,,,,237,,,,,,,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,,,,,,
SANTA FE,San Jerónimo,Gaboto,82105120,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Jerónimo,Gálvez,82105130,45,,,,,,,24,,,,,,30,,,,,2,217,,,,82,,5.193,,,,,,,670,,,,594,,,,,,,,,,,42,,,,,,,,,,,,,,550,,,,,,,,,,,,,,,,,
SANTA FE,San Jerónimo,Gessler,82105140,42,,,,,,,,,,,,,1,,,,,21,11,,,,,,98,,,,,,,18,,,,3,,,,,,,,,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Jerónimo,Irigoyen,82105150,,,,,,,,,,,,,,,,,,,,,,,,,,394,,,,,,,,,,,3,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Jerónimo,Larrechea,82105160,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Jerónimo,Loma Alta,82105170,,,,,,,,,,,,,,,,,,,,1,,,,,,13,,,,,,,3,,,,3,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Jerónimo,López (Est. San Martín de Tours),82105180,,,,,,,,2,,,,,,1,,,,,,4,,,,,,318,,,,,,,2,,,,33,,,,,,,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Jerónimo,Maciel,82105190,136,,,,,,,6,,,,,,4,,,,,1,63,,,,,,400,,,,,,,18,,,,830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Jerónimo,Monje,82105200,,,,,,,,,,,,,,,,,,,,,,,,,,464,,,,,,,,,,,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Jerónimo,San Eugenio,82105220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Jerónimo,San Fabián,82105230,,,,,,,,1,,,,,,,,,,,,7,,,,,,211,,,,,,,9,,,,3,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Jerónimo,San Genaro,82105240,,,,,,,,,,,,,,,,,,,,,,,,506,,,,,3,,,,670,,,,138,,,,,,,,,,,38,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,
SANTA FE,San Jerónimo,San Genaro Norte,82105250,,,,,,,,,,,,,,,,,,,,,,,,,,1.026,,,,,,,43,,,,11,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Justo,Angeloni,82112010,,,,,,,,,,,,,,,,,,,,,,2,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Justo,Cayastacito,82112020,,,,,,,,,,,,,,,,,,,,,,1,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Justo,Colonia Dolores,82112030,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Justo,Esther,82112040,,,,,,,,,,,,,,,,,,,,,,1,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Justo,Gobernador Crespo,82112050,1,,,,,,,,,,,,,77,,,,,,13,,,,257,687,125,,,,,,,326,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Justo,La Criolla (Est. Cañadita),82112060,249,,,,,,,,,,,,,,,8,,,228,,,,,31,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Justo,La Penca y Caraguatá,82112070,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Justo,Marcelino Escalada,82112080,,,,,,,,,,,,,,55,,,,,,14,,,,76,,162,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Justo,Naré,82112090,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Justo,OTROS,Sin Datos,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Justo,Pedro Gómez Cello,82112100,2,,,,,,,72,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Justo,Ramayón,82112110,,,,,,,,,,,,,,,,,,,,,,2,,,,141,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Justo,San Bernardo,82112120,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Justo,San Justo,82112130,550,,,,,,,14,,,3,,,30,,,6,,,200,,,,,,2.750,,,,,,,201,,,,103,,,,,,,,,,,18,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,
SANTA FE,San Justo,San Martín Norte,82112140,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Justo,Silva (Est. Abipones),82112150,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Justo,Vera y Pintado (Est. Guaraníes),82112160,29,,,,,,,289,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Justo,Videla,82112170,,,,,,,,,,,,,,,,,,,,15,,,,,,271,,,,,,,74,,,,14,,,,,,,,,,,4,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
SANTA FE,San Lorenzo,Aldao,82119010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Lorenzo,Capitán Bermúdez,82119020,,,,1,,,,565,,,201,,,1.002,,,108,,1.543,7,,,,182,,870,,,,,,,,,,,966,,,,,,,,,,,241,,,,,,,,,,,,,,242,,,,,,,,,,,,,,,,101,
SANTA FE,San Lorenzo,Carcarañá,82119030,,,,,,,,19,,,,,,16,,,,,1,254,,,,,,565,,,,,,,61,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,San Lorenzo,Coronel Arnold,82119040,,,,,,,,,,,,,,,,,,,,48,,,,,,179,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
